P1.txt,44419.5,7.01066,4,25,0
P1.txt,45387.2,5.83376,4,24,0
P1.txt,44823.7,8.72681,4,23,0
P1.txt,44917.1,7.39306,4,22,0
P1.txt,45248.9,8.85358,4,21,0
P1.txt,45744,11.3366,4,20,0
P1.txt,44419.5,7.7306,4,25,0
P1.txt,45564.5,6.93434,4,24,0
P1.txt,44823.7,10.0905,4,23,0
P1.txt,44917.1,8.22588,4,22,0
P1.txt,45248.9,10.4368,4,21,0
P1.txt,45448,14.9727,4,20,0
P1.txt,44419.5,8.94055,4,25,0
P1.txt,45564.5,8.00005,4,24,0
P1.txt,44823.7,9.79998,4,23,0
P1.txt,44917.1,8.07944,4,22,0
P1.txt,45248.9,9.61525,4,21,0
P1.txt,45744,11.372,4,20,0
P1.txt,44419.5,7.45066,4,25,0
P1.txt,45387.2,6.18552,4,24,0
P1.txt,44823.7,8.62498,4,23,0
P1.txt,44917.1,7.70067,4,22,0
P1.txt,45248.9,9.52378,4,21,0
P1.txt,45744,11.6594,4,20,0
P1.txt,32008.6,1.03104e-311,4,0,289
P1.txt,32395.6,1.18793,4,1,1369
P1.txt,32877.3,3.1088,4,2,775
P1.txt,33822.5,4.47898,4,3,1693
P1.txt,34328.1,6.74322,4,4,342
P1.txt,34709.4,7.40661,4,5,143
P1.txt,35104.9,7.69096,4,6,155
P1.txt,35708.5,8.0274,4,7,203
P1.txt,36239.9,8.29105,4,8,41
P1.txt,37849.1,8.42376,4,9,915
P1.txt,39151.7,9.21784,4,10,250
P1.txt,40733.9,9.5268,4,11,312
P1.txt,42103.1,9.72351,4,12,159
P1.txt,45172.9,9.82515,4,13,2540
P1.txt,45744,10.3703,4,14,4
P1.txt,45744,10.398,4,15,0
P1.txt,45744,10.4174,4,16,0
P1.txt,45744,10.4399,4,17,0
P1.txt,45744,10.4576,4,18,0
P1.txt,45744,10.4761,4,19,0
P1.txt,45744,10.4964,4,20,0
P1.txt,32008.6,0,4,0,289
P1.txt,32395.6,1.20248,4,1,1269
P1.txt,32877.3,2.96814,4,2,579
P1.txt,33822.5,4.03293,4,3,2847
P1.txt,34328.1,7.89357,4,4,502
P1.txt,34709.4,8.83752,4,5,146
P1.txt,35104.9,9.20662,4,6,197
P1.txt,35708.5,9.68318,4,7,245
P1.txt,36239.9,10.1059,4,8,41
P1.txt,37849.1,10.2662,4,9,928
P1.txt,39151.7,11.3931,4,10,258
P1.txt,40802.7,11.7461,4,11,274
P1.txt,42069.1,11.9463,4,12,245
P1.txt,44876.9,12.0741,4,13,5758
P1.txt,45448,13.3274,4,14,4
P1.txt,45448,13.3598,4,15,0
P1.txt,45448,13.3796,4,16,0
P1.txt,45448,13.3971,4,17,0
P1.txt,45448,13.4126,4,18,0
P1.txt,45448,13.4298,4,19,0
P1.txt,45448,13.4462,4,20,0
P1.txt,45448,12.0165,4,20,0
P1.txt,45448,14.4739,4,20,0
P1.txt,45448,13.8077,4,20,0
P1.txt,32008.6,-9.25596e+61,4,0,289
P1.txt,32395.6,1.49243,4,1,1369
P1.txt,32877.3,3.92857,4,2,775
P1.txt,33822.5,5.62125,4,3,1693
P1.txt,34328.1,8.44986,4,4,342
P1.txt,34709.4,9.24165,4,5,143
P1.txt,35104.9,9.58825,4,6,155
P1.txt,32008.6,-9.25596e+61,4,0,289
P1.txt,32395.6,1.53533,4,1,1369
P1.txt,32877.3,3.8631,4,2,775
P1.txt,33822.5,5.47071,4,3,1693
P1.txt,34328.1,8.12627,4,4,342
P1.txt,34709.4,8.9073,4,5,143
P1.txt,35104.9,9.25635,4,6,155
P1.txt,35708.5,9.63797,4,7,203
P1.txt,36239.9,9.96177,4,8,41
P1.txt,37849.1,10.1066,4,9,915
P1.txt,39151.7,11.0705,4,10,250
P1.txt,40733.9,11.4247,4,11,312
P1.txt,42103.1,11.661,4,12,159
P1.txt,45172.9,11.7715,4,13,2540
P1.txt,45744,12.494,4,14,4
P1.txt,45744,12.5373,4,15,0
P1.txt,45744,12.5646,4,16,0
P1.txt,45744,12.5945,4,17,0
P1.txt,45744,12.6425,4,18,0
P1.txt,45744,12.6783,4,19,0
P1.txt,45744,12.7223,4,20,0
P1.txt,45448,14.5742,4,20,0
P1.txt,45448,14.4932,4,20,0
P1.txt,32008.6,-9.25596e+61,4,0,289
P1.txt,32395.6,1.61042,4,1,1369
P1.txt,32877.3,4.00469,4,2,775
P1.txt,33822.5,5.64674,4,3,1693
P1.txt,34328.1,8.36654,4,4,342
P1.txt,34709.4,9.15625,4,5,143
P1.txt,35104.9,9.50374,4,6,155
P1.txt,35708.5,9.8941,4,7,203
P1.txt,36239.9,10.2346,4,8,41
P1.txt,37849.1,10.387,4,9,915
P1.txt,39151.7,11.3569,4,10,250
P1.txt,40733.9,11.7183,4,11,312
P1.txt,42103.1,11.9494,4,12,159
P1.txt,45172.9,12.0541,4,13,2540
P1.txt,45744,12.7197,4,14,4
P1.txt,45744,12.7594,4,15,0
P1.txt,45744,12.7865,4,16,0
P1.txt,45744,12.8131,4,17,0
P1.txt,45744,12.8567,4,18,0
P1.txt,45744,12.8836,4,19,0
P1.txt,45744,12.9126,4,20,0
P1.txt,32008.6,1.37821e-311,4,0,289
P1.txt,32395.6,1.23868,4,1,1369
P1.txt,32877.3,3.71337,4,2,775
P1.txt,33822.5,5.14051,4,3,1693
P1.txt,34328.1,7.43062,4,4,342
P1.txt,34709.4,8.10792,4,5,143
P1.txt,35104.9,8.40394,4,6,155
P1.txt,35708.5,8.73576,4,7,203
P1.txt,36239.9,9.00142,4,8,41
P1.txt,37849.1,9.13499,4,9,915
P1.txt,39151.7,9.94939,4,10,250
P1.txt,40733.9,10.2531,4,11,312
P1.txt,42103.1,10.4699,4,12,159
P1.txt,45172.9,10.5621,4,13,2540
P1.txt,45744,11.194,4,14,4
P1.txt,45744,11.2364,4,15,0
P1.txt,45744,11.2594,4,16,0
P1.txt,45744,11.2913,4,17,0
P1.txt,45744,11.3152,4,18,0
P1.txt,45744,11.3398,4,19,0
P1.txt,45744,11.3656,4,20,0
P1.txt,32008.6,1.37719e-311,4,0,133
P1.txt,32310.3,0.571735,4,1,462
P1.txt,32877.3,1.51308,4,2,989
P1.txt,33402.5,3.59189,4,3,382
P1.txt,33956.5,4.39359,4,4,395
P1.txt,34694.3,5.31823,4,5,586
P1.txt,34935.3,6.19811,4,6,15
P1.txt,35078.6,6.42233,4,7,0
P1.txt,35894.2,6.46852,4,8,462
P1.txt,36495.5,6.8826,4,9,9
P1.txt,37189.5,7.00056,4,10,123
P1.txt,39813.7,7.23288,4,11,1045
P1.txt,41001.2,7.84704,4,12,297
P1.txt,42569.1,7.9858,4,13,126
P1.txt,45248.9,8.07051,4,14,1229
P1.txt,45248.9,8.29485,4,15,0
P1.txt,45248.9,8.3171,4,16,0
P1.txt,45248.9,8.34108,4,17,0
P1.txt,45248.9,8.36554,4,18,0
P1.txt,45248.9,8.38981,4,19,0
P1.txt,45248.9,8.41539,4,20,0
P1.txt,45248.9,8.43815,4,21,0
P1.txt,32008.6,1.3773e-311,4,0,181
P1.txt,32310.3,0.699381,4,1,361
P1.txt,32711.4,1.61973,4,2,562
P1.txt,33346.2,2.75818,4,3,109
P1.txt,33858.4,3.22273,4,4,331
P1.txt,34350.5,3.97797,4,5,362
P1.txt,34552.5,4.65049,4,6,0
P1.txt,34863.9,4.72789,4,7,7
P1.txt,35322.6,4.95188,4,8,82
P1.txt,35984.5,5.17469,4,9,19
P1.txt,36836.8,5.2972,4,10,72
P1.txt,39440.1,5.4573,4,11,1497
P1.txt,40066.6,6.4608,4,12,32
P1.txt,41855.9,6.54461,4,13,91
P1.txt,43238,6.65736,4,14,119
P1.txt,44917.1,6.74946,4,15,132
P1.txt,44917.1,6.81614,4,16,0
P1.txt,44917.1,6.8384,4,17,0
P1.txt,44917.1,6.86502,4,18,0
P1.txt,44917.1,6.88929,4,19,0
P1.txt,44917.1,6.91926,4,20,0
P1.txt,44917.1,6.95297,4,21,0
P1.txt,44917.1,6.97939,4,22,0
P1.txt,32008.6,1.3774e-311,4,0,216
P1.txt,32310.3,0.775635,4,1,420
P1.txt,32711.4,1.69099,4,2,1268
P1.txt,33346.2,3.33666,4,3,79
P1.txt,33858.4,3.787,4,4,500
P1.txt,34251.6,4.91166,4,5,474
P1.txt,34559.8,5.54927,4,6,24
P1.txt,34840.4,5.66309,4,7,5
P1.txt,35179.2,5.84653,4,8,56
P1.txt,35889.7,6.04078,4,9,110
P1.txt,36631.3,6.20289,4,10,36
P1.txt,38018.4,6.35211,4,11,81
P1.txt,39902.4,6.52648,4,12,1170
P1.txt,41028.5,7.106,4,13,81
P1.txt,42029.3,7.20285,4,14,55
P1.txt,44823.7,7.27861,4,15,1197
P1.txt,44823.7,7.59525,4,16,0
P1.txt,44823.7,7.62045,4,17,0
P1.txt,44823.7,7.64902,4,18,0
P1.txt,44823.7,7.681,4,19,0
P1.txt,44823.7,7.70935,4,20,0
P1.txt,44823.7,7.73409,4,21,0
P1.txt,44823.7,7.76107,4,22,0
P1.txt,44823.7,7.78895,4,23,0
P1.txt,32008.6,1.37759e-311,4,0,168
P1.txt,32296.2,0.635071,4,1,123
P1.txt,32635.6,1.02606,4,2,407
P1.txt,33086.9,1.97004,4,3,40
P1.txt,33936.7,2.33617,4,4,66
P1.txt,34345.9,2.68387,4,5,282
P1.txt,34719.1,3.23132,4,6,174
P1.txt,34974.6,3.56993,4,7,49
P1.txt,35352.4,3.80431,4,8,56
P1.txt,35907.7,4.03287,4,9,180
P1.txt,36343.8,4.26442,4,10,17
P1.txt,37586.1,4.38756,4,11,387
P1.txt,38868.6,4.85521,4,12,171
P1.txt,40432,5.00837,4,13,373
P1.txt,41824.6,5.24324,4,14,256
P1.txt,42617.2,5.37664,4,15,16
P1.txt,44850.3,5.43682,4,16,504
P1.txt,45387.2,5.58307,4,17,5
P1.txt,45387.2,5.62365,4,18,0
P1.txt,45387.2,5.66267,4,19,0
P1.txt,45387.2,5.68884,4,20,0
P1.txt,45387.2,5.72782,4,21,0
P1.txt,45387.2,5.76317,4,22,0
P1.txt,45387.2,5.79642,4,23,0
P1.txt,45387.2,5.82592,4,24,0
P1.txt,31994.3,1.37776e-311,4,0,148
P1.txt,32317.6,0.650639,4,1,137
P1.txt,32643.6,1.0466,4,2,360
P1.txt,33150.6,1.90957,4,3,149
P1.txt,33987.5,2.30702,4,4,414
P1.txt,34425.1,3.16932,4,5,380
P1.txt,34717.3,3.99736,4,6,416
P1.txt,34962.6,4.6443,4,7,2
P1.txt,35244.6,4.75115,4,8,9
P1.txt,35615.4,4.95365,4,9,66
P1.txt,36162,5.14041,4,10,79
P1.txt,36406,5.3061,4,11,19
P1.txt,37582.8,5.43298,4,12,141
P1.txt,39166.2,5.65163,4,13,306
P1.txt,39887.5,5.97771,4,14,36
P1.txt,40972.4,6.06909,4,15,25
P1.txt,42198.7,6.13408,4,16,31
P1.txt,44419.5,6.23175,4,17,503
P1.txt,44419.5,6.36072,4,18,0
P1.txt,44419.5,6.4484,4,19,0
P1.txt,44419.5,6.53347,4,20,0
P1.txt,44419.5,6.61948,4,21,0
P1.txt,44419.5,6.70511,4,22,0
P1.txt,44419.5,6.78758,4,23,0
P1.txt,44419.5,6.87578,4,24,0
P1.txt,44419.5,6.93164,4,25,0
