Real-world Instances\P1.txt,655956,50.5354,1-2,8,FO = (IloNumVar(14093)[0 .. inf] , IloObjective, Minimize);

Erro na linear
Erro na linear
Erro na linear
Erro na linear
Erro na linear
Real-world Instances\\P5.txt,Infeasible,190759,1-2,8,it1,1,6966
Real-world Instances\\P5.txt,Infeasible,190769,1-2,1,it1,1,6966
