D9.txt,4.2296e+06,3600.24,1-2,2,1817
D9.txt,4.21447e+06,3600.36,1-2,3,1034
D9.txt,4.27097e+06,3600.3,1-2,4,1285
D9.txt,4.19506e+06,3600.31,1-2,5,1578
D9.txt,4.21312e+06,3600.45,1-2,6,2563
D9.txt,4.17963e+06,3600.42,1-2,7,3749
D9.txt,4.20383e+06,3600.56,1-2,8,8825
D9.txt,4.18926e+06,3600.53,1-2,9,9018
D9.txt,4.18255e+06,3600.84,1-2,10,9471
D9.txt,4.35343e+06,3600.29,2-2,2,620
D9.txt,4.24815e+06,3600.31,2-2,3,606
D9.txt,4.24946e+06,3600.3,2-2,4,1404
D9.txt,4.26483e+06,3600.39,2-2,5,3408
D9.txt,4.24668e+06,3600.58,2-2,6,1887
D9.txt,4.24336e+06,3600.54,2-2,7,2485
D9.txt,4.22198e+06,3600.59,2-2,8,4279
D9.txt,4.24252e+06,3600.98,2-2,9,6600
D9.txt,4.22545e+06,3600.76,2-2,10,11451
D9.txt,4.31587e+06,3600.21,3-2,2,740
D9.txt,4.25501e+06,3600.23,3-2,3,1009
D9.txt,4.26467e+06,3600.25,3-2,4,874
D9.txt,4.21589e+06,3600.35,3-2,5,4691
D9.txt,4.24831e+06,3600.46,3-2,6,4748
D9.txt,4.22219e+06,3600.52,3-2,7,7825
D9.txt,4.22332e+06,3600.32,3-2,8,9936
D9.txt,4.21449e+06,3600.67,3-2,9,9752
D9.txt,4.26635e+06,3601.28,3-2,10,8645
D9.txt,4.22995e+06,3600.22,4-2,2,10511
D9.txt,4.30666e+06,3600.56,4-2,3,18650
D9.txt,4.20363e+06,3600.27,4-2,4,95792
D9.txt,4.2112e+06,3129.34,4-2,5,4560
D9.txt,4.20142e+06,3204.09,4-2,6,3158
D9.txt,4.22735e+06,3262.74,4-2,7,6634
D9.txt,4.19832e+06,3300.91,4-2,8,28
D9.txt,4.19343e+06,3334.1,4-2,9,42
D9.txt,4.24895e+06,3096.11,4-2,10,0
D9.txt,4.19534e+06,3600.22,5-2,2,2930
D9.txt,4.18679e+06,3600.28,5-2,3,20842
D9.txt,4.20203e+06,3600.26,5-2,4,45281
D9.txt,4.2094e+06,3346.07,5-2,5,169282
D9.txt,4.18129e+06,3298.8,5-2,6,110290
D9.txt,4.21055e+06,3258.22,5-2,7,659
D9.txt,4.23092e+06,3301.47,5-2,8,1603
D9.txt,4.1899e+06,2904.32,5-2,9,341
D9.txt,4.20073e+06,2780.82,5-2,10,1692
D9.txt,4.3955e+06,3600.24,6-2,2,540
D9.txt,4.33264e+06,3600.16,6-2,3,1630
D9.txt,4.36261e+06,3600.42,6-2,4,2663
D9.txt,4.28177e+06,3600.34,6-2,5,5452
D9.txt,4.23556e+06,3600.62,6-2,6,11498
D9.txt,4.20833e+06,3600.65,6-2,7,19637
D9.txt,4.22291e+06,3305.16,6-2,8,1344
D9.txt,4.29936e+06,3338.33,6-2,9,652
D9.txt,4.26285e+06,3364.99,6-2,10,1973
D9.txt,4.20953e+06,3600.27,7-2,2,5994
D9.txt,4.26308e+06,3600.29,7-2,3,7837
D9.txt,4.20736e+06,3600.23,7-2,4,10395
D9.txt,4.20126e+06,3600.59,7-2,5,20731
D9.txt,4.17573e+06,3600.45,7-2,6,15809
D9.txt,4.19892e+06,3600.64,7-2,7,10784
D9.txt,4.18386e+06,3600.46,7-2,8,15985
D9.txt,4.21286e+06,3330.15,7-2,9,28913
D9.txt,4.21081e+06,3600.69,7-2,10,32950
D9.txt,4.19754e+06,3600.25,8-2,2,6219
D9.txt,4.226e+06,3600.18,8-2,3,9514
D9.txt,4.19931e+06,3600.35,8-2,4,11206
D9.txt,4.20309e+06,3600.45,8-2,5,40533
D9.txt,4.22153e+06,3600.42,8-2,6,104340
D9.txt,4.19059e+06,3290.47,8-2,7,16960
D9.txt,4.17333e+06,3350.62,8-2,8,37644
D9.txt,4.20175e+06,3335.76,8-2,9,1394
D9.txt,4.2008e+06,3021.61,8-2,10,1005
D9.txt,4.28888e+06,3600.25,9-2,2,24273
D9.txt,4.27483e+06,3600.31,9-2,3,54295
D9.txt,4.27845e+06,3600.31,9-2,4,224144
D9.txt,4.23301e+06,3122.33,9-2,5,1767
D9.txt,4.22842e+06,3204.83,9-2,6,5596
D9.txt,4.26696e+06,3257.64,9-2,7,227
D9.txt,4.21702e+06,3300.54,9-2,8,4
D9.txt,4.27204e+06,3089.94,9-2,9,0
D9.txt,4.25675e+06,3094.5,9-2,10,0
D9.txt,4.2138e+06,3600.33,10-2,2,9610
D9.txt,4.27735e+06,3600.23,10-2,3,26568
D9.txt,4.19406e+06,3600.22,10-2,4,47547
D9.txt,4.20019e+06,3592.29,10-2,5,220993
D9.txt,4.1859e+06,3600.38,10-2,6,90218
D9.txt,4.18028e+06,3272.94,10-2,7,7771
D9.txt,4.18893e+06,3341.74,10-2,8,33202
D9.txt,4.18475e+06,3113.37,10-2,9,5050
D9.txt,4.19268e+06,3360.71,10-2,10,25
D9.txt,4.22589e+06,3600.18,111-2,2,10810
D9.txt,4.22201e+06,3600.2,111-2,3,99276
D9.txt,4.41554e+06,3410.21,111-2,4,245540
D9.txt,4.19654e+06,3121.27,111-2,5,1058
D9.txt,4.18521e+06,3200.7,111-2,6,290
D9.txt,4.20067e+06,2874.37,111-2,7,173
D9.txt,4.20098e+06,2959.69,111-2,8,8
D9.txt,4.20207e+06,3025.43,111-2,9,5
D9.txt,4.17165e+06,2862.76,111-2,10,133
