A6.txt,965843,3600.05,1-2,2,32921
A6.txt,964981,3600.06,1-2,3,38626
A6.txt,966993,2793.62,1-2,4,60708
A6.txt,966558,2717.22,1-2,5,82378
A6.txt,966381,2509.53,1-2,6,81976
A6.txt,966539,962.415,1-2,7,80857
A6.txt,967503,1874.08,1-2,8,125823
A6.txt,966408,458.993,1-2,9,38376
A6.txt,967630,215.771,1-2,10,7037
A6.txt,980584,3600.07,2-2,2,36660
A6.txt,983260,3600.04,2-2,3,76691
A6.txt,982800,3600.06,2-2,4,128673
A6.txt,987400,3290.1,2-2,5,140012
A6.txt,987056,2774.53,2-2,6,8992
A6.txt,986482,2730.99,2-2,7,4294
A6.txt,995602,2308.74,2-2,8,7389
A6.txt,986482,1871.67,2-2,9,1293
A6.txt,987329,1538.96,2-2,10,620
A6.txt,973422,3600.03,3-2,2,38868
A6.txt,974384,3600.08,3-2,3,76372
A6.txt,973803,2941.45,3-2,4,110020
A6.txt,979170,3600.06,3-2,5,89543
A6.txt,976903,2640.54,3-2,6,142257
A6.txt,971823,2129.86,3-2,7,4580
A6.txt,978357,1458.42,3-2,8,26698
A6.txt,981046,939.175,3-2,9,1741
A6.txt,982215,1272.78,3-2,10,175
A6.txt,965502,3600.04,4-2,2,234244
A6.txt,965352,3600.06,4-2,3,327376
A6.txt,965718,3600.05,4-2,4,427993
A6.txt,965207,2355.08,4-2,5,375530
A6.txt,966131,2282.79,4-2,6,70670
A6.txt,965989,2398.49,4-2,7,4123
A6.txt,965954,1624.51,4-2,8,208
A6.txt,965954,1470.93,4-2,9,21
A6.txt,965954,1721.1,4-2,10,0
A6.txt,966851,3600.03,5-2,2,216850
A6.txt,964875,3264.06,5-2,3,270147
A6.txt,964794,3007.84,5-2,4,6877
A6.txt,965265,2293.98,5-2,5,9365
A6.txt,965167,2013.61,5-2,6,2580
A6.txt,964999,1702.4,5-2,7,293
A6.txt,966412,1538.68,5-2,8,20
A6.txt,965327,1479.5,5-2,9,13
A6.txt,964875,1226.12,5-2,10,0
A6.txt,964638,3600.05,6-2,2,94155
A6.txt,965269,2800.09,6-2,3,0
A6.txt,966035,3000.09,6-2,4,0
A6.txt,970102,2520.18,6-2,5,0
A6.txt,966149,2086.96,6-2,6,0
A6.txt,965441,1859.09,6-2,7,0
A6.txt,966657,1994.12,6-2,8,0
A6.txt,967157,1667.14,6-2,9,0
A6.txt,969078,1716.91,6-2,10,0
A6.txt,965768,3600.04,7-2,2,45678
A6.txt,964617,3600.04,7-2,3,117877
A6.txt,967361,2600.2,7-2,4,157283
A6.txt,969313,2282.01,7-2,5,1799
A6.txt,967556,1841.98,7-2,6,1442
A6.txt,967405,2057.89,7-2,7,225
A6.txt,967093,1429.25,7-2,8,3
A6.txt,971054,1638.87,7-2,9,0
A6.txt,965749,1443.03,7-2,10,0
A6.txt,965040,2400.88,8-2,2,684
A6.txt,964529,2800.09,8-2,3,0
A6.txt,966658,2203.94,8-2,4,0
A6.txt,964904,2520.12,8-2,5,0
A6.txt,966353,2160.85,8-2,6,0
A6.txt,967915,2107.75,8-2,7,0
A6.txt,969716,2144.16,8-2,8,0
A6.txt,965392,1487.95,8-2,9,0
A6.txt,967729,1367,8-2,10,0
A6.txt,968420,2413.25,9-2,2,3846
A6.txt,971512,2800.14,9-2,3,8
A6.txt,973415,2208.84,9-2,4,6
A6.txt,975155,1835.57,9-2,5,4
A6.txt,970850,1609.7,9-2,6,0
A6.txt,971100,1890.29,9-2,7,0
A6.txt,970829,1254.85,9-2,8,0
A6.txt,973265,1181.9,9-2,9,0
A6.txt,977220,1034.84,9-2,10,0
A6.txt,965332,2400.64,10-2,2,443
A6.txt,965185,2800.05,10-2,3,0
A6.txt,966176,2203.37,10-2,4,0
A6.txt,965065,2520.1,10-2,5,0
A6.txt,965185,2160.5,10-2,6,0
A6.txt,966720,2116.02,10-2,7,0
A6.txt,970058,2144.27,10-2,8,0
A6.txt,967592,1482.31,10-2,9,0
A6.txt,967294,1391.15,10-2,10,0
A6.txt,969658,2400.49,111-2,2,434
A6.txt,967026,2800.12,111-2,3,6
A6.txt,967144,2200.19,111-2,4,0
A6.txt,968403,2520.24,111-2,5,0
A6.txt,968591,2160.25,111-2,6,0
A6.txt,967561,1985.93,111-2,7,0
A6.txt,967619,2143.17,111-2,8,0
A6.txt,972748,1724.4,111-2,9,0
A6.txt,967870,1680.52,111-2,10,0
