C9.txt,6.46341e+06,3600.09,1-2,2,21110
C9.txt,6.45807e+06,3600.16,1-2,3,17105
C9.txt,6.46337e+06,3600.24,1-2,4,26892
C9.txt,6.46725e+06,3600.3,1-2,5,17685
C9.txt,6.46325e+06,3600.27,1-2,6,49356
C9.txt,6.468e+06,3600.31,1-2,7,27790
C9.txt,6.47249e+06,3600.33,1-2,8,59696
C9.txt,6.46615e+06,3508.81,1-2,9,67018
C9.txt,6.46916e+06,3027.73,1-2,10,44881
C9.txt,6.46854e+06,3600.14,2-2,2,14087
C9.txt,6.47016e+06,3600.21,2-2,3,20153
C9.txt,6.47508e+06,3600.14,2-2,4,24885
C9.txt,6.49707e+06,3600.28,2-2,5,25546
C9.txt,6.48406e+06,3600.26,2-2,6,38530
C9.txt,6.48175e+06,3600.36,2-2,7,42179
C9.txt,6.48876e+06,3600.32,2-2,8,27392
C9.txt,6.48436e+06,3600.38,2-2,9,56654
C9.txt,6.48723e+06,3600.42,2-2,10,40383
C9.txt,6.47331e+06,3600.16,3-2,2,9530
C9.txt,6.4751e+06,3600.2,3-2,3,12650
C9.txt,6.48393e+06,3600.18,3-2,4,27591
C9.txt,6.48174e+06,3600.27,3-2,5,45181
C9.txt,6.47667e+06,3600.33,3-2,6,44392
C9.txt,6.48174e+06,3600.3,3-2,7,33371
C9.txt,6.47907e+06,3600.31,3-2,8,40260
C9.txt,6.47571e+06,3600.34,3-2,9,72270
C9.txt,6.48235e+06,3600.36,3-2,10,63493
C9.txt,6.46661e+06,3600.1,4-2,2,134774
C9.txt,6.46988e+06,3600.23,4-2,3,270596
C9.txt,6.46897e+06,3466.59,4-2,4,676603
C9.txt,6.46775e+06,3124.24,4-2,5,3052
C9.txt,6.47387e+06,3200.34,4-2,6,0
C9.txt,6.48233e+06,3257.44,4-2,7,0
C9.txt,6.46936e+06,3179.82,4-2,8,0
C9.txt,6.4679e+06,3153.95,4-2,9,0
C9.txt,6.47622e+06,2944.85,4-2,10,0
C9.txt,6.46423e+06,3600.17,5-2,2,41400
C9.txt,6.4658e+06,3600.21,5-2,3,147320
C9.txt,6.46246e+06,3600.27,5-2,4,851264
C9.txt,6.46747e+06,3600.27,5-2,5,888419
C9.txt,6.47495e+06,2426.54,5-2,6,3693
C9.txt,6.4615e+06,2576.83,5-2,7,1907
C9.txt,6.47291e+06,2704.39,5-2,8,593
C9.txt,6.46762e+06,2803.89,5-2,9,64
C9.txt,6.46559e+06,2000.37,5-2,10,50
C9.txt,6.49151e+06,3600.08,6-2,2,10877
C9.txt,6.48177e+06,3600.19,6-2,3,20543
C9.txt,6.4901e+06,3600.32,6-2,4,19772
C9.txt,6.48492e+06,3600.27,6-2,5,70506
C9.txt,6.48686e+06,2969.55,6-2,6,31564
C9.txt,6.48353e+06,3270.56,6-2,7,4735
C9.txt,6.49317e+06,2299.48,6-2,8,3943
C9.txt,6.4829e+06,2576.24,6-2,9,1469
C9.txt,6.49335e+06,2538.75,6-2,10,138
C9.txt,6.46405e+06,3600.15,7-2,2,20165
C9.txt,6.47569e+06,3600.18,7-2,3,37440
C9.txt,6.47285e+06,3600.21,7-2,4,51551
C9.txt,6.47384e+06,3600.19,7-2,5,76476
C9.txt,6.47694e+06,3147.35,7-2,6,52286
C9.txt,6.47732e+06,2967.1,7-2,7,107262
C9.txt,6.47982e+06,2576.15,7-2,8,91144
C9.txt,6.48461e+06,2368.32,7-2,9,69164
C9.txt,6.49513e+06,2408.94,7-2,10,116581
C9.txt,6.46381e+06,3600.1,8-2,2,43750
C9.txt,6.47711e+06,3600.16,8-2,3,42400
C9.txt,6.47838e+06,3600.17,8-2,4,56177
C9.txt,6.48067e+06,3600.25,8-2,5,115387
C9.txt,6.48654e+06,3163.93,8-2,6,163236
C9.txt,6.48837e+06,2670.94,8-2,7,128902
C9.txt,6.48621e+06,2444.91,8-2,8,51713
C9.txt,6.48563e+06,2810.37,8-2,9,247484
C9.txt,6.48733e+06,1990.32,8-2,10,3188
C9.txt,6.47805e+06,3600.12,9-2,2,96863
C9.txt,6.46896e+06,2926.56,9-2,3,61484
C9.txt,6.46871e+06,3002.38,9-2,4,2398
C9.txt,6.48451e+06,2696.03,9-2,5,30
C9.txt,6.48435e+06,2503.85,9-2,6,83
C9.txt,6.49443e+06,2860.02,9-2,7,65
C9.txt,6.47463e+06,2726.76,9-2,8,0
C9.txt,6.47619e+06,1978.32,9-2,9,4
C9.txt,6.49435e+06,2455.5,9-2,10,0
C9.txt,6.46321e+06,3600.16,10-2,2,60562
C9.txt,6.46867e+06,3600.15,10-2,3,193690
C9.txt,6.47523e+06,3168.64,10-2,4,131133
C9.txt,6.46416e+06,3121.11,10-2,5,2191
C9.txt,6.4708e+06,2739.63,10-2,6,3865
C9.txt,6.46466e+06,2635.4,10-2,7,3090
C9.txt,6.47796e+06,2417.78,10-2,8,1834
C9.txt,6.46648e+06,2277.33,10-2,9,2016
C9.txt,6.47552e+06,2237.8,10-2,10,179987
C9.txt,6.46516e+06,3600.15,111-2,2,110002
C9.txt,6.46779e+06,3600.18,111-2,3,402486
C9.txt,6.46474e+06,3005.3,111-2,4,3261
C9.txt,6.4751e+06,3122.19,111-2,5,2075
C9.txt,6.46705e+06,2997.74,111-2,6,1179
C9.txt,6.46502e+06,2867.26,111-2,7,7
C9.txt,6.466e+06,2964.34,111-2,8,0
C9.txt,6.46535e+06,1957.33,111-2,9,0
C9.txt,6.48811e+06,2353.77,111-2,10,0
