B6.txt,2.58014e+06,3600.18,1-2,2,28613
B6.txt,2.57359e+06,3600.14,1-2,3,32303
B6.txt,2.58392e+06,3600.11,1-2,4,32293
B6.txt,2.57757e+06,3600.3,1-2,5,35222
B6.txt,2.57335e+06,3600.25,1-2,6,56368
B6.txt,2.57295e+06,3600.2,1-2,7,38526
B6.txt,2.57651e+06,3255.35,1-2,8,68959
B6.txt,2.56897e+06,2493.92,1-2,9,61713
B6.txt,2.56927e+06,2156.47,1-2,10,65321
B6.txt,2.58419e+06,3600.09,2-2,2,40440
B6.txt,2.5798e+06,3600.1,2-2,3,38851
B6.txt,2.57835e+06,3600.09,2-2,4,40691
B6.txt,2.58552e+06,3600.18,2-2,5,58692
B6.txt,2.58952e+06,3600.27,2-2,6,67275
B6.txt,2.58395e+06,3600.28,2-2,7,121074
B6.txt,2.60051e+06,3600.35,2-2,8,92355
B6.txt,2.58644e+06,3510.5,2-2,9,120916
B6.txt,2.58712e+06,3461.33,2-2,10,110606
B6.txt,2.57681e+06,3600.12,3-2,2,30977
B6.txt,2.57436e+06,3600.1,3-2,3,34387
B6.txt,2.57545e+06,3600.15,3-2,4,43887
B6.txt,2.58497e+06,3600.17,3-2,5,36057
B6.txt,2.58826e+06,3600.15,3-2,6,69540
B6.txt,2.58308e+06,3600.16,3-2,7,76543
B6.txt,2.58869e+06,3350.51,3-2,8,85322
B6.txt,2.59269e+06,3600.33,3-2,9,106491
B6.txt,2.58916e+06,2937.63,3-2,10,85247
B6.txt,2.58011e+06,3600.07,4-2,2,86466
B6.txt,2.57836e+06,3600.14,4-2,3,104122
B6.txt,2.57907e+06,3600.21,4-2,4,272680
B6.txt,2.58633e+06,3557.38,4-2,5,604553
B6.txt,2.58311e+06,3203.45,4-2,6,4566
B6.txt,2.58507e+06,2809.64,4-2,7,994
B6.txt,2.58011e+06,1924.91,4-2,8,1401
B6.txt,2.57844e+06,1418.56,4-2,9,1176
B6.txt,2.58236e+06,1279.75,4-2,10,485
B6.txt,2.58726e+06,3600.15,5-2,2,60763
B6.txt,2.58391e+06,2033.41,5-2,3,75760
B6.txt,2.57833e+06,2401.02,5-2,4,154623
B6.txt,2.57807e+06,2641.08,5-2,5,201567
B6.txt,2.58137e+06,2117.9,5-2,6,233115
B6.txt,2.57578e+06,2288.32,5-2,7,305985
B6.txt,2.57299e+06,2053.47,5-2,8,206384
B6.txt,2.58181e+06,1533.5,5-2,9,143993
B6.txt,2.58649e+06,1976.23,5-2,10,169065
B6.txt,2.57694e+06,3600.1,6-2,2,27621
B6.txt,2.57158e+06,3600.12,6-2,3,38084
B6.txt,2.57267e+06,3600.19,6-2,4,65878
B6.txt,2.5764e+06,2287.07,6-2,5,56431
B6.txt,2.57409e+06,2027.54,6-2,6,56020
B6.txt,2.57287e+06,1786.6,6-2,7,78348
B6.txt,2.56946e+06,2056.27,6-2,8,118010
B6.txt,2.57636e+06,2142.42,6-2,9,1698
B6.txt,2.58385e+06,1386.2,6-2,10,821
B6.txt,2.58444e+06,3600.05,7-2,2,32915
B6.txt,2.57398e+06,3600.09,7-2,3,58883
B6.txt,2.57313e+06,2613.05,7-2,4,67784
B6.txt,2.57027e+06,2185.12,7-2,5,70863
B6.txt,2.57587e+06,2607.01,7-2,6,142787
B6.txt,2.56892e+06,2283.95,7-2,7,165677
B6.txt,2.57149e+06,1760.76,7-2,8,136959
B6.txt,2.57422e+06,1577.55,7-2,9,34170
B6.txt,2.57633e+06,2120.58,7-2,10,208969
B6.txt,2.5741e+06,3600.09,8-2,2,64120
B6.txt,2.58495e+06,3600.1,8-2,3,68279
B6.txt,2.57681e+06,2599.61,8-2,4,98222
B6.txt,2.57238e+06,2163.9,8-2,5,97149
B6.txt,2.57287e+06,2507.53,8-2,6,141105
B6.txt,2.57194e+06,2274.9,8-2,7,144511
B6.txt,2.57168e+06,1761.52,8-2,8,122572
B6.txt,2.57552e+06,1557,8-2,9,36555
B6.txt,2.57488e+06,2120.2,8-2,10,36386
B6.txt,2.58947e+06,2400.32,9-2,2,6
B6.txt,2.59103e+06,2800.23,9-2,3,0
B6.txt,2.62274e+06,2200.48,9-2,4,0
B6.txt,2.61617e+06,1838.74,9-2,5,0
B6.txt,2.6215e+06,2160.58,9-2,6,0
B6.txt,2.614e+06,1905.46,9-2,7,0
B6.txt,2.62574e+06,2143.36,9-2,8,0
B6.txt,2.63726e+06,1940.55,9-2,9,0
B6.txt,2.63269e+06,1774.07,9-2,10,0
B6.txt,2.57674e+06,3600.06,10-2,2,77020
B6.txt,2.57865e+06,3600.08,10-2,3,97230
B6.txt,2.57607e+06,2587.14,10-2,4,92397
B6.txt,2.57787e+06,2151.82,10-2,5,81939
B6.txt,2.57384e+06,2455.91,10-2,6,168061
B6.txt,2.5741e+06,2194.55,10-2,7,193716
B6.txt,2.57046e+06,1740.94,10-2,8,150622
B6.txt,2.57342e+06,1674.03,10-2,9,178896
B6.txt,2.57449e+06,1903.76,10-2,10,38555
