D6.txt,4.91503e+06,3600.14,1-2,2,923
D6.txt,4.82624e+06,3600.25,1-2,3,4238
D6.txt,4.82311e+06,3600.26,1-2,4,6546
D6.txt,4.8188e+06,3600.32,1-2,5,6026
D6.txt,4.82151e+06,3600.42,1-2,6,7693
D6.txt,4.82672e+06,3600.42,1-2,7,8580
D6.txt,4.84435e+06,3600.45,1-2,8,14141
D6.txt,4.80713e+06,3279.05,1-2,9,13468
D6.txt,4.80848e+06,3216.3,1-2,10,11775
D6.txt,4.86221e+06,3600.26,2-2,2,1454
D6.txt,4.86676e+06,3600.25,2-2,3,1208
D6.txt,4.85254e+06,3600.23,2-2,4,3293
D6.txt,4.86756e+06,3600.29,2-2,5,6018
D6.txt,4.85213e+06,3600.51,2-2,6,7476
D6.txt,4.87738e+06,3600.52,2-2,7,10248
D6.txt,4.84341e+06,3600.43,2-2,8,9676
D6.txt,4.87848e+06,3600.6,2-2,9,10587
D6.txt,4.82119e+06,3600.54,2-2,10,23222
D6.txt,4.84117e+06,3600.22,3-2,2,1515
D6.txt,4.84462e+06,3600.16,3-2,3,2838
D6.txt,4.9001e+06,3600.27,3-2,4,2785
D6.txt,4.91186e+06,3600.3,3-2,5,4103
D6.txt,4.84198e+06,3600.3,3-2,6,7717
D6.txt,4.85437e+06,3600.5,3-2,7,10164
D6.txt,4.86213e+06,3600.66,3-2,8,6482
D6.txt,4.84698e+06,3600.54,3-2,9,10717
D6.txt,4.84527e+06,3600.56,3-2,10,20102
D6.txt,4.84215e+06,3600.11,4-2,2,13900
D6.txt,4.81459e+06,3600.32,4-2,3,87281
D6.txt,4.81152e+06,3600.3,4-2,4,207211
D6.txt,4.81016e+06,3600.38,4-2,5,448581
D6.txt,4.82298e+06,3600.48,4-2,6,516807
D6.txt,4.82141e+06,3600.39,4-2,7,588236
D6.txt,4.8585e+06,3600.56,4-2,8,517506
D6.txt,4.82507e+06,3600.5,4-2,9,429668
D6.txt,4.81349e+06,3492,4-2,10,572115
D6.txt,4.83198e+06,3600.21,5-2,2,10872
D6.txt,4.81858e+06,3600.21,5-2,3,36642
D6.txt,4.80971e+06,3600.35,5-2,4,110108
D6.txt,4.8092e+06,3600.27,5-2,5,165515
D6.txt,4.80874e+06,3600.52,5-2,6,336168
D6.txt,4.82902e+06,2857.99,5-2,7,342191
D6.txt,4.83195e+06,3011.72,5-2,8,411593
D6.txt,4.82346e+06,2461.62,5-2,9,307413
D6.txt,4.83384e+06,2864.56,5-2,10,504845
D6.txt,4.96129e+06,3600.22,6-2,2,1820
D6.txt,4.84533e+06,3600.27,6-2,3,3620
D6.txt,4.84984e+06,3600.31,6-2,4,3432
D6.txt,4.81537e+06,3600.5,6-2,5,12988
D6.txt,4.8617e+06,3600.38,6-2,6,18802
D6.txt,4.85771e+06,3600.78,6-2,7,39446
D6.txt,4.83461e+06,2997.7,6-2,8,45263
D6.txt,4.83688e+06,3292.41,6-2,9,9902
D6.txt,4.87223e+06,3016.43,6-2,10,458
D6.txt,4.8776e+06,3600.19,7-2,2,3492
D6.txt,4.83159e+06,3600.22,7-2,3,9830
D6.txt,4.85573e+06,3600.3,7-2,4,10668
D6.txt,4.83332e+06,3600.39,7-2,5,13633
D6.txt,4.828e+06,3600.54,7-2,6,19842
D6.txt,4.80592e+06,3600.37,7-2,7,10512
D6.txt,4.83121e+06,3236.59,7-2,8,11352
D6.txt,4.83993e+06,3136.21,7-2,9,23249
D6.txt,4.85201e+06,2822.97,7-2,10,23064
D6.txt,4.89881e+06,3600.1,8-2,2,2200
D6.txt,4.81209e+06,3600.3,8-2,3,7260
D6.txt,4.81964e+06,3600.41,8-2,4,15820
D6.txt,4.81482e+06,3600.48,8-2,5,30430
D6.txt,4.8179e+06,3600.57,8-2,6,35440
D6.txt,4.80183e+06,3600.52,8-2,7,32819
D6.txt,4.7914e+06,3193.4,8-2,8,17198
D6.txt,4.81027e+06,3600.71,8-2,9,37920
D6.txt,4.79467e+06,3257.47,8-2,10,38233
D6.txt,4.90023e+06,3600.16,9-2,2,12826
D6.txt,4.87758e+06,2807.76,9-2,3,1685
D6.txt,4.92617e+06,2640,9-2,4,11
D6.txt,4.98e+06,2630.55,9-2,5,76
D6.txt,4.97959e+06,2882.45,9-2,6,17
D6.txt,5.06184e+06,2469.78,9-2,7,0
D6.txt,4.94705e+06,2752.31,9-2,8,53
D6.txt,4.86205e+06,2325.42,9-2,9,0
D6.txt,4.9086e+06,2488.16,9-2,10,0
D6.txt,4.82672e+06,3600.18,10-2,2,10131
D6.txt,4.81509e+06,3600.25,10-2,3,13693
D6.txt,4.81697e+06,3600.35,10-2,4,40459
D6.txt,4.80131e+06,3600.28,10-2,5,56656
D6.txt,4.80021e+06,3600.4,10-2,6,80953
D6.txt,4.80956e+06,3600.45,10-2,7,115336
D6.txt,4.8032e+06,3455.04,10-2,8,165097
D6.txt,4.81148e+06,3149.77,10-2,9,4051
D6.txt,4.80283e+06,3360.58,10-2,10,92
